Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,candidate
3.560274075107979e-27,1.5982194962392946e-27,3.2965366566245405e-25,1.3949045976884956e-27,1.7425059855569802e-26,tour
12.88580353834703,0.7887637173525268,0.14383963511407605,0.017159591678902353,0.014902700207327058,aubry_manon
0.0751190692611927,0.24369965937367338,1.4023257340006747,0.013134580517856705,0.73338256841051,de_prevoisin_robert
0.042256892889852335,0.2644479378381581,3.3503756921267867e-4,11.960061424574732,0.6505569690364487,camus_renaud
2.946059109512237,1.8707908361385326,4.580047933018107,0.34545227650764015,0.8332627118512537,marie_florie
8.402671133671799,5.131264143212657,6.354108996181833,0.10065770352080262,8.20604021391224e-4,loiseau_nathalie
0.7534395696561144,1.1052669219741735,2.608627044014321,0.8056126113392533,10.183340041080385,traore_hamada
1.2919025840497818,8.552052268119398,0.0095095312022728945,1.6302902735037965,0.23657729745726822,philippot_florian
0.008914067417921487,0.004341658465657911,0.17964956692191164,4.444267093419829,0.49727036127969776,alexandre_audric
2.2751378305701544,2.3010850772474103,8.49118135092852,0.040509907697354915,0.009427465303155858,bourg_dominique
1.1878472237169426e-6,1.4775436508406803e-4,0.7251965415305245,3.6982961272700225,21.06719954772091,vauclin_vincent
1.746315297752531,0.046874216984749924,17.83747307439623,0.047196794179342555,1.0375511650000546,lagarde_jean_christophe
8.117675922658513,8.471586090076551,3.7542775412026814,0.0061386779825295685,0.12904684122793272,glucksmann_raphael
0.04054592276379159,1.9025321239311987,0.05325576403660394,0.18551248434265438,3.7027647972529465,gernigon_yves
0.12181246260191962,0.05681016471657244,0.1261471929601836,29.86623465198681,0.2893281143617211,helgen_gilles
0.10733793807189364,8.821377098449236,14.790912891392388,0.14242524592892175,0.012932708629169735,dupont_aignan_nicolas
0.359927617171731,0.4918681423548855,0.8075462284612194,2.9473289520474206,0.2828146808668771,caillaud_sophie
0.9132276162479542,0.5227176599373728,0.023888522833630264,0.13674373427592715,5.408651033612955,delfel_therese
6.659733461130981,0.833634432538856,0.04390185070814558,0.07034945994568008,0.02139332492317205,arthaud_nathalie
12.107519249866963,0.5018775330609891,0.25598513271995327,0.1989286292999659,0.026930971981155506,brossat_ian
3.4122449557441947,5.387573604365529,2.00745259725931,2.8251666023268413e-4,0.31436088759518294,asselineau_francois
12.225742964352722,0.8920113491953957,0.7769698476471795,2.720219062907467e-4,0.02134349304510061,hamon_benoit
0.016322510147696975,0.2948211943518247,2.82631665939238,20.906644447558048,4.529963078878777,tomasini_nathalie
0.003372023662957582,20.633869698266366,7.267376823238954,0.30485762275338296,0.00774328533960539,bardella_jordan
0.005501360093379932,0.15412744025652456,0.007131790432342502,0.31144707450429365,0.5499211061734068,corbet_cathy_denise_ginette
0.2972520526457792,0.0446884197154665,0.6823450500757494,0.033685240695886576,0.21228423148976255,sanchez_antonio
0.2670983293958492,0.547286140941947,0.4845250482759422,0.05939485382357122,1.4658499328765162,dieumegard_pierre
0.0501535873841672,0.03427934409984946,0.32405317648782545,0.03939289718567596,38.43981981701078,chalencon_christophe
1.3651310365317626,4.9597098667270405,0.038062422228121125,18.012387217240484,0.03282749307030375,lalanne_francis
12.147348933241343,0.019731728861106836,1.9889128875955058,0.02785615474510271,0.22044695277875787,bellamy_francois_xavier
7.149302574578095,13.457570946895006,1.7656480626670399,0.013452444173708548,0.02012501863288882,jadot_yannick
1.370987259890101,1.4593077765292635,8.539820537940017,2.804849148664904,0.18485956586419972,thouy_helene
0.004438677240207306,0.722732446581626,0.012847877410921983,0.3198048942021615,1.0747237642301344,bidou_olivier
0.2275862605899009,2.2993674790695624,0.048906425750659524,0.5092038682098345,7.777555827130421,person_christian_luc
2.602117003012343,7.18178512800601,11.041421224405797,1.6937765714552383e-4,0.010021641659947296,azergui_najib
